Time,Estimated_Height,Estimated_Speed,Estimated_Accel
6922,86.402214,-132.198166,-7.742411
6923,84.887390,-131.338409,-7.719615
6924,83.439148,-130.450104,-7.623884
6925,82.052376,-129.560211,-7.618811
6926,80.727966,-128.656448,-7.613907
6927,79.464798,-127.739449,-7.609175
6928,78.261749,-126.809822,-7.604617
6929,77.117714,-125.868202,-7.600234
6930,76.031593,-124.915199,-7.596026
6931,75.000244,-123.964958,-7.669473
6932,74.043472,-122.984329,-7.652796
6933,73.124268,-122.001076,-7.638689
6934,72.258636,-121.008705,-7.626432
6935,71.467957,-119.998604,-7.615324
6936,70.703987,-119.003456,-7.683556
6937,69.992462,-117.987526,-7.662955
6938,69.328247,-116.978149,-7.722832
6939,68.714401,-115.948990,-7.695272
6940,68.170319,-114.904610,-7.671450
6941,67.672310,-113.854927,-7.651225
6942,67.194908,-112.823174,-7.711949
6943,66.767441,-111.784821,-7.762562
6944,66.379700,-110.731361,-7.727453
6945,66.036400,-109.660866,-7.621936
6946,65.732643,-108.600105,-7.609185
6947,65.477135,-107.520966,-7.522354
6948,65.253731,-106.454819,-7.525425
6949,65.069176,-105.386749,-7.527911
6950,64.920494,-104.330711,-7.607405
6951,64.810844,-103.260246,-7.596546
6952,64.735229,-102.202530,-7.664882
6953,64.694756,-101.144646,-7.722180
6954,64.696182,-100.071060,-7.692647
6955,64.689728,-99.014595,-7.668683
6956,64.718323,-97.945038,-7.572696
6957,64.777191,-96.889038,-7.568116
6958,64.873070,-95.831696,-7.564212
6959,64.991913,-94.791496,-7.638587
6960,65.142593,-93.739571,-7.623561
6961,65.327827,-92.687202,-7.610940
6962,65.535683,-91.639290,-7.600564
6963,65.798836,-90.582413,-7.591445
6964,66.058464,-89.553482,-7.661951
6965,66.346054,-88.514244,-7.643747
6966,66.658821,-87.478210,-7.628632
6967,66.996048,-86.445656,-7.616119
6968,67.357025,-85.416832,-7.605801
6969,67.741051,-84.391991,-7.597334
6970,68.152985,-83.369102,-7.590325
6971,68.580978,-82.352997,-7.584765
6972,69.031990,-81.328285,-7.504422
6973,69.478897,-80.343414,-7.591036
6974,69.975777,-79.326279,-7.510035
6975,70.484108,-78.329796,-7.518353
6976,71.008812,-77.352425,-7.603069
6977,71.560875,-76.351936,-7.520904
6978,72.124512,-75.359367,-7.452372
6979,72.682335,-74.394264,-7.471466
6980,73.258438,-73.421959,-7.411862
6981,73.874237,-72.458282,-7.437562
6982,74.504829,-71.501297,-7.459426
6983,75.149628,-70.551147,-7.478080
6984,75.802498,-69.610229,-7.494155
6985,76.474045,-68.674080,-7.507859
6986,77.152534,-67.747414,-7.519794
6987,77.822617,-66.836380,-7.530533
6988,78.510002,-65.930244,-7.539768
6989,79.208534,-65.031464,-7.547856
6990,79.938133,-64.131783,-7.554597
6991,80.657188,-63.248222,-7.561004
6992,81.400764,-62.366234,-7.566450
6993,82.156807,-61.503437,-7.648761
6994,82.923279,-60.635387,-7.640693
6995,83.692123,-59.777687,-7.634412
6996,84.472000,-58.939384,-7.706898
6997,85.240479,-58.104382,-7.690992
6998,86.036194,-57.269085,-7.677639
6999,86.838058,-56.442135,-7.666832
7000,87.645668,-55.623600,-7.658163
7001,88.458633,-54.813541,-7.651290
7002,89.258148,-54.007095,-7.570417
7003,90.060539,-53.222054,-7.578878
7004,90.869453,-52.432205,-7.510470
7005,91.700958,-51.655544,-7.528999
7006,92.515594,-50.896053,-7.545341
7007,93.352013,-50.150394,-7.636538
7008,94.195259,-49.387016,-7.560061
7009,95.036888,-48.659054,-7.649709
7010,95.882637,-47.926697,-7.647835
7011,96.728058,-47.216770,-7.724159
7012,97.576874,-46.502434,-7.711110
7013,98.406319,-45.805298,-7.700972
7014,99.257202,-45.108463,-7.692485
7015,100.108559,-44.420513,-7.685783
7016,100.960106,-43.741455,-7.680579
7017,101.811569,-43.071293,-7.676630
7018,102.662674,-42.410027,-7.673736
7019,103.511086,-41.771217,-7.749205
7020,104.358543,-41.141560,-7.812921
7021,105.214195,-40.504414,-7.789154
7022,106.040459,-39.887501,-7.770170
7023,106.883636,-39.284363,-7.831742
7024,107.706459,-38.685051,-7.806707
7025,108.527344,-38.094242,-7.786111
7026,109.366531,-37.503578,-7.768846
7027,110.180641,-36.943523,-7.832646
7028,111.022041,-36.367260,-7.808544
7029,111.860329,-35.799686,-7.788738
7030,112.685860,-35.257370,-7.850157
7031,113.489578,-34.718681,-7.824985
7032,114.310371,-34.179924,-7.803873
7033,115.104912,-33.671558,-7.864437
7034,115.920227,-33.136501,-7.761851
7035,116.729485,-32.622837,-7.752104
7036,117.514107,-32.125919,-7.744713
7037,118.315041,-31.628792,-7.738506
7038,119.091049,-31.148336,-7.734080
7039,119.892509,-30.651276,-7.654314
7040,120.687149,-30.175543,-7.663699
7041,121.451027,-29.706213,-7.596591
7042,122.236031,-29.246483,-7.616042
7043,123.015862,-28.794991,-7.632739
7044,123.812820,-28.330032,-7.570833
7045,124.559441,-27.903875,-7.596012
7046,125.295265,-27.487848,-7.617601
7047,126.053612,-27.068167,-7.635534
7048,126.806190,-26.656433,-7.650944
7049,127.552895,-26.252577,-7.664235
7050,128.271332,-25.865635,-7.676172
7051,128.996780,-25.493677,-7.763729
7052,129.721375,-25.140112,-7.914860
7053,130.434174,-24.784094,-7.964634
7054,131.127670,-24.428179,-7.929532
7055,131.829681,-24.073244,-7.900142
7056,132.532547,-23.722454,-7.875690
7057,133.206451,-23.387974,-7.855947
7058,133.868332,-23.062679,-7.839822
7059,134.551620,-22.732805,-7.826085
7060,135.205811,-22.419073,-7.815320
7061,135.868301,-22.105999,-7.806324
7062,136.531387,-21.796728,-7.798957
7063,137.165268,-21.503412,-7.793527
7064,137.792465,-21.216642,-7.789279
7065,138.412933,-20.936352,-7.786019
7066,139.048920,-20.653366,-7.783160
7067,139.655579,-20.386065,-7.781496
7068,140.257446,-20.111753,-7.704494
7069,140.870743,-19.861120,-7.793155
7070,141.456696,-19.612713,-7.790761
7071,142.055969,-19.374811,-7.866092
7072,142.629807,-19.125654,-7.776611
7073,143.194733,-18.895384,-7.777736
7074,143.775024,-18.661850,-7.778527
7075,144.325836,-18.443430,-7.779897
7076,144.869720,-18.230709,-7.781312
7077,145.408691,-18.010332,-7.706863
7078,145.961060,-17.799423,-7.720152
7079,146.506271,-17.594273,-7.731565
7080,147.042267,-17.408358,-7.818883
7081,147.563614,-17.231333,-7.892521
7082,148.064926,-17.052488,-7.877342
7083,148.559250,-16.878763,-7.864851
7084,149.048645,-16.696810,-7.778714
7085,149.527069,-16.546432,-7.860083
7086,149.978363,-16.396843,-7.851508
7087,150.447311,-16.229483,-7.768207
7088,150.927658,-16.084387,-7.851519
7089,151.380646,-15.940106,-7.844574
7090,151.832352,-15.798203,-7.838862
7091,152.293915,-15.654092,-7.833968
7092,152.724091,-15.537394,-7.907993
7093,153.149506,-15.411843,-7.892809
7094,153.568176,-15.290621,-7.880278
7095,153.980133,-15.173664,-7.869969
7096,154.385406,-15.060912,-7.861521
7097,154.806335,-14.943192,-7.854204
7098,155.175842,-14.848001,-7.849122
7099,155.539093,-14.756594,-7.845037
7100,155.923935,-14.657531,-7.841254
7101,156.296692,-14.564684,-7.838372
7102,156.685318,-14.466552,-7.835708
7103,157.022751,-14.390630,-7.834513
7104,157.381943,-14.306794,-7.833140
7105,157.727158,-14.242477,-7.909749
7106,158.071594,-14.179726,-7.974065
7107,158.406158,-14.109461,-7.950801
7108,158.737961,-14.053840,-8.008823
7109,159.059952,-13.990551,-7.980275
7110,159.381317,-13.928194,-7.956378
7111,159.694443,-13.882608,-8.013970
7112,160.003464,-13.826890,-7.984945
7113,160.296738,-13.803626,-8.115817
7114,160.610306,-13.747625,-8.070339
7115,160.900894,-13.701514,-8.032664
7116,161.157715,-13.669621,-8.001736
7117,161.436813,-13.628865,-7.975385
7118,161.708069,-13.604434,-8.030898
7119,161.970032,-13.571696,-8.000216
7120,162.228394,-13.528244,-7.898706
7121,162.484787,-13.498076,-7.889482
7122,162.733627,-13.484062,-7.959349
7123,162.976959,-13.472857,-8.018069
7124,163.211304,-13.453068,-7.990063
7125,163.445862,-13.433304,-7.966579
7126,163.697357,-13.406745,-7.946568
7127,163.915512,-13.394063,-7.930435
7128,164.134109,-13.381282,-7.916903
7129,164.317719,-13.395625,-7.983670
7130,164.520874,-13.389421,-7.961852
7131,164.724625,-13.382939,-7.943542
7132,164.917877,-13.380741,-7.928389
7133,165.111877,-13.378191,-7.915665
7134,165.298981,-13.391135,-7.982566
7135,165.505600,-13.383569,-7.960863
7136,165.684952,-13.387139,-7.943183
7137,165.859650,-13.392473,-7.928440
7138,166.029770,-13.399533,-7.916157
7139,166.217651,-13.399174,-7.905510
7140,166.380554,-13.396516,-7.821196
7141,166.535065,-13.422050,-7.903935
7142,166.689331,-13.422618,-7.820026
7143,166.837372,-13.437730,-7.825620
7144,167.003540,-13.445261,-7.829957
7145,167.141022,-13.477172,-7.911580
7146,167.274384,-13.510784,-7.980107
7147,167.427963,-13.523336,-7.959742
7148,167.552902,-13.560044,-8.020639
7149,167.675873,-13.584683,-7.994296
7150,167.794907,-13.610471,-7.972259
7151,167.887817,-13.646489,-7.954257
7152,167.999481,-13.674270,-7.938776
7153,168.105377,-13.716683,-8.003325
7154,168.209595,-13.746846,-7.980035
7155,168.310196,-13.777976,-7.960550
7156,168.407227,-13.810049,-7.944254
7157,168.478531,-13.852147,-7.931057
7158,168.544617,-13.908470,-7.997503
7159,168.635345,-13.954328,-8.052733
7160,168.719116,-13.990010,-8.021727
7161,168.799576,-14.026419,-7.995759
7162,168.852448,-14.086206,-8.051922
7163,168.926682,-14.124060,-8.021147
7164,169.003311,-14.160275,-7.995263
7165,169.056396,-14.205509,-7.973979
7166,169.123550,-14.231826,-7.879968
7167,169.163559,-14.280856,-7.877473
7168,169.201035,-14.330270,-7.875398
7169,169.236023,-14.380042,-7.873675
7170,169.298416,-14.405492,-7.795815
7171,169.352615,-14.433542,-7.730644
7172,169.402313,-14.475175,-7.751906
7173,169.455093,-14.515116,-7.769658
7174,169.499832,-14.557916,-7.784677
7175,169.527328,-14.607293,-7.797580
7176,169.545242,-14.660012,-7.808556
7177,169.581299,-14.717394,-7.894825
7178,169.594788,-14.770994,-7.890145
7179,169.634048,-14.813324,-7.885694
7180,169.668945,-14.869586,-7.959459
7181,169.703552,-14.912903,-7.943865
7182,169.730347,-14.958767,-7.930908
7183,169.754990,-15.004840,-7.920052
7184,169.757294,-15.046931,-7.835483
7185,169.783691,-15.090624,-7.839919
7186,169.800476,-15.150416,-7.921238
7187,169.822891,-15.194840,-7.911865
7188,169.843338,-15.239443,-7.904014
7189,169.861832,-15.284210,-7.897438
7190,169.858047,-15.337472,-7.892321
7191,169.852676,-15.390657,-7.888026
7192,169.866165,-15.435410,-7.884030
7193,169.877899,-15.480271,-7.880684
7194,169.860123,-15.536598,-7.878414
7195,169.846375,-15.603250,-7.953840
7196,169.853638,-15.648117,-7.939226
7197,169.859268,-15.692988,-7.926970
7198,169.863297,-15.737857,-7.916693
7199,169.865799,-15.782713,-7.908074
7200,169.839005,-15.838920,-7.901378
7201,169.818497,-15.891782,-7.895606
7202,169.817245,-15.936051,-7.890363
7203,169.814606,-15.980273,-7.885965
7204,169.790237,-16.032782,-7.882664
7205,169.785233,-16.076666,-7.879493
7206,169.756500,-16.142380,-7.954701
7207,169.728790,-16.194502,-7.940287
7208,169.700089,-16.246269,-7.928183
7209,169.670441,-16.297682,-7.918016
7210,169.660294,-16.340391,-7.909084
7211,169.649033,-16.382948,-7.901586
7212,169.636688,-16.425350,-7.895291
7213,169.602921,-16.475933,-7.890395
7214,169.566330,-16.539698,-7.963752
7215,169.549347,-16.594999,-8.024873
7216,169.533340,-16.636778,-7.998648
7217,169.514282,-16.691843,-8.054125
7218,169.475845,-16.741688,-8.023556
7219,169.436707,-16.791008,-7.997896
7220,169.417297,-16.831470,-7.975965
7221,169.376633,-16.879984,-7.957950
7222,169.355804,-16.919653,-7.942429
7223,169.334198,-16.959040,-7.929400
7224,169.311844,-16.998142,-7.918461
7225,169.290817,-17.023680,-7.833375
7226,169.246765,-17.070301,-7.838288
7227,169.228317,-17.105869,-7.841891
7228,169.203690,-17.143513,-7.845010
7229,169.158112,-17.189249,-7.848003
7230,169.132660,-17.226173,-7.850101
7231,169.106705,-17.262833,-7.851849
7232,169.078201,-17.312782,-7.930782
7233,169.056747,-17.346897,-7.919387
7234,169.006714,-17.404909,-7.987795
7235,168.986404,-17.425196,-7.891272
7236,168.937653,-17.468798,-7.886698
7237,168.907074,-17.517086,-7.959929
7238,168.857697,-17.560106,-7.944245
7239,168.808136,-17.602549,-7.931066
7240,168.758453,-17.644423,-7.919988
7241,168.708649,-17.685734,-7.910671
7242,168.684708,-17.715879,-7.902337
7243,168.632385,-17.769909,-7.973311
7244,168.579956,-17.823654,-8.032816
7245,168.549850,-17.855165,-8.004828
7246,168.502472,-17.905893,-8.059104
7247,168.471832,-17.936686,-8.026840
7248,168.423950,-17.986671,-8.077528
7249,168.372421,-18.025049,-8.042645
7250,168.320847,-18.062757,-8.013361
7251,168.289673,-18.091473,-7.988383
7252,168.263824,-18.117502,-7.967312
7253,168.215271,-18.165081,-8.027496
7254,168.167282,-18.174236,-7.847197
7255,168.120987,-18.206797,-7.849221
7256,168.074829,-18.238882,-7.850896
7257,168.028824,-18.270491,-7.852279
7258,168.001328,-18.306845,-7.930507
7259,167.949799,-18.340250,-7.919123
7260,167.924408,-18.362467,-7.909053
7261,167.895416,-18.373358,-7.824801
7262,167.849594,-18.402992,-7.830304
7263,167.804016,-18.432171,-7.834897
7264,167.758682,-18.460894,-7.838727
7265,167.713608,-18.489157,-7.841917
7266,167.665253,-18.505947,-7.768777
7267,167.615295,-18.535244,-7.783308
7268,167.571259,-18.561810,-7.795364
7269,167.527527,-18.587965,-7.805456
7270,167.482056,-18.627264,-7.891379
7271,167.438889,-18.652847,-7.885945
7272,167.395981,-18.677961,-7.881367
7273,167.373734,-18.694269,-7.877115
7274,167.308868,-18.727770,-7.874354
7275,167.287216,-18.743147,-7.871191
7276,167.224991,-18.762444,-7.793443
7277,167.183655,-18.784988,-7.803676
7278,167.140610,-18.820705,-7.889719
7279,167.120300,-18.834394,-7.883997
7280,167.079666,-18.856190,-7.879578
7281,167.039352,-18.877546,-7.875851
7282,167.019760,-18.890129,-7.872316
7283,166.974304,-18.913103,-7.869837
7284,166.932739,-18.946890,-7.945111
7285,166.891449,-18.980526,-8.008226
7286,166.852432,-19.000406,-7.983665
7287,166.813675,-19.019789,-7.963044
7288,166.775208,-19.038692,-7.945730
7289,166.734985,-19.070692,-8.008669
7290,166.674820,-19.098045,-7.984385
7291,166.635406,-19.129147,-8.041043
7292,166.603806,-19.144222,-8.010960
7293,166.566879,-19.161123,-7.985817
7294,166.530243,-19.177547,-7.964711
7295,166.493942,-19.193512,-7.946990
7296,166.457977,-19.209032,-7.932108
7297,166.422379,-19.224125,-7.919610
7298,166.387131,-19.238802,-7.909109
7299,166.357819,-19.250811,-7.900178
7300,166.323288,-19.264748,-7.892779
7301,166.289154,-19.278299,-7.886556
7302,166.233185,-19.300571,-7.881746
7303,166.200134,-19.313150,-7.877259
7304,166.167511,-19.325369,-7.873479
7305,166.133240,-19.350798,-7.947774
7306,166.104843,-19.373886,-8.009967
7307,166.078735,-19.383348,-7.984637
7308,166.047348,-19.394711,-7.963484
7309,166.021851,-19.403404,-7.945621
7310,165.991119,-19.414032,-7.930732
7311,165.966309,-19.422022,-7.918123
7312,165.936264,-19.431973,-7.907641
7313,165.912170,-19.439308,-7.898729
7314,165.860626,-19.457727,-7.891773
7315,165.813248,-19.486881,-7.963289
7316,165.785187,-19.495419,-7.945450
7317,165.759521,-19.490316,-7.854575
7318,165.730209,-19.511456,-7.931720
7319,165.701263,-19.532579,-7.996413
7320,165.657990,-19.546915,-7.973498
7321,165.637512,-19.551622,-7.953833
7322,165.617310,-19.556044,-7.937328
7323,165.595352,-19.573755,-8.000956
7324,165.572174,-19.566898,-7.901038
7325,165.554947,-19.557163,-7.817115
7326,165.536118,-19.560225,-7.822615
7327,165.495453,-19.572210,-7.827645
7328,165.472137,-19.576963,-7.831524
7329,165.454803,-19.579227,-7.834661
7330,165.435776,-19.594887,-7.914765
7331,165.419113,-19.597088,-7.904463
7332,165.400696,-19.612640,-7.973294
7333,165.384583,-19.614698,-7.953537
7334,165.344421,-19.639174,-8.014865
7335,165.329041,-19.640804,-7.988378
7336,165.289581,-19.664835,-8.044061
7337,165.269348,-19.668274,-8.012945
7338,165.232697,-19.678219,-7.987157
7339,165.190994,-19.689957,-7.965615
7340,165.177673,-19.689819,-7.946995
7341,165.142380,-19.698570,-7.931796
7342,165.127808,-19.711367,-7.996087
7343,165.115509,-19.710691,-7.972523
7344,165.081207,-19.718899,-7.953178
7345,165.064148,-19.719849,-7.936616
7346,165.052948,-19.718296,-7.922611
7347,165.039963,-19.730139,-7.988340
7348,165.007004,-19.737627,-7.966408
7349,164.994720,-19.749159,-8.025053
7350,164.986694,-19.733938,-7.920855
7351,164.974854,-19.745092,-7.986835
7352,164.943054,-19.751907,-7.965115
7353,164.911743,-19.758312,-7.946881
7354,164.901123,-19.768793,-8.008629
7355,164.890671,-19.779392,-8.060414
7356,164.858109,-19.799173,-8.104270
7357,164.850204,-19.796125,-8.063132
7358,164.842438,-19.792843,-8.028624
7359,164.836868,-19.776068,-7.923776
7360,164.829544,-19.772129,-7.911732
7361,164.822464,-19.768072,-7.901626
7362,164.830505,-19.757828,-7.892862
7363,164.831192,-19.750681,-7.885658
7364,164.824646,-19.746548,-7.879758
7365,164.820389,-19.729042,-7.798906
7366,164.792236,-19.733576,-7.807415
7367,164.762604,-19.751413,-7.892018
7368,164.735535,-19.755701,-7.885485
7369,164.729156,-19.764151,-7.957048
7370,164.734451,-19.742926,-7.863546
7371,164.732498,-19.724440,-7.785265
7372,164.704559,-19.741587,-7.873412
7373,164.701416,-19.736118,-7.869426
7374,164.698502,-19.730604,-7.866081
7375,164.671524,-19.747707,-7.941181
7376,164.687592,-19.747379,-8.003343
7377,164.685181,-19.742228,-7.978398
7378,164.682907,-19.736958,-7.957475
7379,164.660553,-19.727398,-7.864450
7380,164.679306,-19.713114,-7.861498
7381,164.679657,-19.694067,-7.783522
7382,164.678268,-19.688021,-7.794019
7383,164.684570,-19.678970,-7.802680
7384,164.661362,-19.682146,-7.810516
7385,164.644012,-19.695644,-7.894416
7386,164.651306,-19.686619,-7.886873
7387,164.658676,-19.677645,-7.880550
7388,164.656647,-19.685318,-7.952873
7389,164.662109,-19.690208,-8.013391
7390,164.647339,-19.690914,-7.987099
7391,164.655045,-19.682274,-7.964613
7392,164.687012,-19.651251,-7.869432
7393,164.694519,-19.642586,-7.865939
7394,164.702103,-19.633987,-7.863012
7395,164.709763,-19.625458,-7.860562
7396,164.695236,-19.626095,-7.858936
7397,164.703278,-19.617483,-7.857140
7398,164.711395,-19.608950,-7.855637
7399,164.689911,-19.612623,-7.854948
7400,164.676270,-19.613041,-7.854218
7401,164.685181,-19.604221,-7.853173
7402,164.692078,-19.609053,-7.929782
7403,164.678772,-19.609777,-7.916987
7404,164.687973,-19.601221,-7.905823
7405,164.697159,-19.592720,-7.896463
7406,164.682037,-19.606937,-7.966523
7407,164.691422,-19.598602,-7.947373
7408,164.700760,-19.590294,-7.931316
7409,164.732300,-19.572926,-7.917427
7410,164.739243,-19.578489,-7.983698
7411,164.748154,-19.570812,-7.961807
7412,164.734756,-19.572243,-7.943875
7413,164.743820,-19.564371,-7.928402
7414,164.752853,-19.556538,-7.915429
7415,164.761841,-19.548750,-7.904552
7416,164.770813,-19.541014,-7.895433
7417,164.781799,-19.520054,-7.811890
7418,164.790817,-19.512182,-7.817722
7419,164.797821,-19.517990,-7.900099
7420,164.784607,-19.519712,-7.892142
7421,164.795883,-19.498888,-7.809136
7422,164.805206,-19.491158,-7.815419
7423,164.814560,-19.483547,-7.820694
7424,164.823944,-19.476055,-7.825123
7425,164.833328,-19.468679,-7.828842
7426,164.820496,-19.470510,-7.832392
7427,164.832199,-19.449844,-7.759038
7428,164.834534,-19.445343,-7.773559
7429,164.842346,-19.451450,-7.863079
7430,164.852203,-19.444414,-7.860688
7431,164.839767,-19.446566,-7.859112
7432,164.829605,-19.435299,-7.781885
7433,164.839966,-19.427830,-7.792580
7434,164.828094,-19.429605,-7.801980
7435,164.816498,-19.431295,-7.809860
7436,164.825348,-19.437361,-7.893518
7437,164.838196,-19.416985,-7.810311
7438,164.826782,-19.418812,-7.816852
7439,164.817642,-19.407263,-7.746433
7440,164.829041,-19.399548,-7.762839
7441,164.816162,-19.414671,-7.854511
7442,164.827774,-19.407345,-7.853489
7443,164.817078,-19.409233,-7.853063
7444,164.806580,-19.411011,-7.852701
7445,164.796310,-19.412678,-7.852392
7446,164.767868,-19.409290,-7.776618
7447,164.758316,-19.410276,-7.788558
7448,164.749008,-19.411209,-7.798568
7449,164.739944,-19.412085,-7.806960
7450,164.731125,-19.412899,-7.813994
7451,164.724548,-19.400364,-7.743991
7452,164.741943,-19.402992,-7.838121
7453,164.733475,-19.403948,-7.840132
7454,164.710358,-19.410894,-7.842098
7455,164.704468,-19.398256,-7.767553
7456,164.676422,-19.406900,-7.781314
7457,164.669250,-19.406971,-7.792454
7458,164.682465,-19.411476,-7.878849
7459,164.680908,-19.409710,-7.874158
7460,164.701660,-19.398817,-7.869798
7461,164.714630,-19.403946,-7.943738
7462,164.727371,-19.409485,-8.005761
7463,164.717636,-19.424482,-8.058215
7464,164.715485,-19.423746,-8.024620
7465,164.705658,-19.438690,-8.074027
7466,164.703415,-19.437889,-8.037876
7467,164.695572,-19.439192,-8.007659
7468,164.693298,-19.438036,-7.982204
7469,164.688965,-19.450323,-8.038334
7470,164.683121,-19.438192,-7.932137
7471,164.660538,-19.444960,-7.919243
7472,164.653091,-19.445375,-7.908134
7473,164.649261,-19.456968,-7.976188
7474,164.669708,-19.446123,-7.955360
7475,164.684387,-19.437674,-7.938007
7476,164.684204,-19.422857,-7.847878
7477,164.674530,-19.436815,-7.925769
7478,164.667023,-19.437401,-7.913615
7479,164.687393,-19.426506,-7.902886
7480,164.685318,-19.424875,-7.894322
7481,164.683319,-19.423193,-7.887138
7482,164.681396,-19.421463,-7.881111
7483,164.677490,-19.433252,-7.953536
7484,164.675659,-19.431709,-7.936800
7485,164.645859,-19.454248,-8.000738
7486,164.646362,-19.439270,-7.900476
7487,164.644928,-19.437208,-7.892281
7488,164.621109,-19.456995,-7.963277
7489,164.617920,-19.468468,-8.022424
7490,164.616730,-19.466566,-7.994551
7491,164.607925,-19.480373,-8.048759
7492,164.586349,-19.486799,-8.017025
7493,164.587387,-19.471264,-7.914108
7494,164.584396,-19.482203,-7.981167
7495,164.583466,-19.479799,-7.959930
7496,164.582550,-19.477304,-7.942118
7497,164.581680,-19.474735,-7.927177
7498,164.580856,-19.472101,-7.914645
7499,164.559692,-19.477747,-7.904523
7500,164.540878,-19.469852,-7.820123
7501,164.542831,-19.453115,-7.748934
7502,164.547058,-19.422575,-7.611743
7503,164.547531,-19.418415,-7.650056
7504,164.546188,-19.427967,-7.759673
7505,164.526688,-19.432690,-7.774523
7506,164.525894,-19.442493,-7.864061
7507,164.525146,-19.452623,-7.939160
7508,164.506073,-19.457800,-7.925059
7509,164.507645,-19.454391,-7.912833
7510,164.509247,-19.450954,-7.902578
7511,164.490494,-19.455830,-7.894368
7512,164.472015,-19.460482,-7.887473
7513,164.474213,-19.456583,-7.881290
7514,164.476456,-19.452684,-7.876106
7515,164.478729,-19.448792,-7.871759
7516,164.490479,-19.428602,-7.792073
7517,164.492844,-19.424541,-7.801282
7518,164.495316,-19.420544,-7.809008
7519,164.497879,-19.416599,-7.815489
7520,164.522751,-19.403614,-7.820501
7521,164.525192,-19.400000,-7.825143
7522,164.527710,-19.396429,-7.829037
7523,164.509918,-19.401234,-7.832695
7524,164.516068,-19.421638,-7.990184
7525,164.518768,-19.418591,-7.967462
7526,164.541580,-19.419954,-8.025460
7527,164.541763,-19.430862,-8.074543
7528,164.543854,-19.428391,-8.038231
7529,164.545837,-19.425804,-8.007774
7530,164.547729,-19.423124,-7.982230
7531,164.556946,-19.417349,-7.960664
7532,164.538269,-19.422943,-7.943111
7533,164.545517,-19.430485,-8.005330
7534,164.545197,-19.441353,-8.057661
7535,164.569031,-19.429758,-8.023647
7536,164.549911,-19.435707,-7.995944
7537,164.551346,-19.433022,-7.972310
7538,164.560120,-19.427242,-7.952345
7539,164.541016,-19.432833,-7.936135
7540,164.568222,-19.432041,-7.999089
7541,164.576721,-19.426535,-7.974815
7542,164.557312,-19.432381,-7.954990
7543,164.538132,-19.437952,-7.938352
7544,164.539566,-19.434927,-7.923998
7545,164.541016,-19.431866,-7.911959
7546,164.549866,-19.425755,-7.901721
7547,164.530884,-19.431051,-7.893668
7548,164.532547,-19.427788,-7.886516
7549,164.534241,-19.424515,-7.880517
7550,164.543350,-19.418217,-7.875345
7551,164.552429,-19.411995,-7.871012
7552,164.554062,-19.408873,-7.867523
7553,164.540909,-19.411821,-7.864881
7554,164.524475,-19.403606,-7.786865
7555,164.513931,-19.392668,-7.721315
7556,164.501740,-19.394661,-7.742229
7557,164.487793,-19.410170,-7.837246
7558,164.478165,-19.399044,-7.763555
7559,164.464752,-19.414391,-7.855122
7560,164.453598,-19.416380,-7.854437
7561,164.464890,-19.409164,-7.853432
7562,164.453903,-19.411150,-7.853020
7563,164.437576,-19.415287,-7.852775
7564,164.425018,-19.430552,-7.929936
7565,164.434799,-19.436884,-7.994225
7566,164.422165,-19.452646,-8.048576
7567,164.433853,-19.445829,-8.016253
7568,164.445328,-19.439011,-7.989146
7569,164.436432,-19.428015,-7.890942
7570,164.449951,-19.407473,-7.808143
7571,164.456085,-19.389784,-7.738842
7572,164.467697,-19.382164,-7.756478
7573,164.484848,-19.372473,-7.771170
7574,164.498428,-19.351992,-7.707707
7575,164.507980,-19.358261,-7.807864
7576,164.497330,-19.360531,-7.814821
7577,164.509125,-19.353630,-7.820225
7578,164.518784,-19.360434,-7.902245
7579,164.530365,-19.354082,-7.893563
7580,164.541840,-19.347816,-7.886287
7581,164.553192,-19.341644,-7.880190
7582,164.542206,-19.344656,-7.875506
7583,164.553604,-19.338448,-7.871148
7584,164.564896,-19.332340,-7.867497
7585,164.576080,-19.326338,-7.864441
7586,164.564941,-19.329527,-7.862308
7587,164.553970,-19.332594,-7.860514
7588,164.563324,-19.340014,-7.936059
7589,164.550293,-19.356899,-7.999853
7590,164.559509,-19.364799,-8.052929
7591,164.570526,-19.359430,-8.019970
7592,164.557007,-19.376701,-8.070237
7593,164.567764,-19.371368,-8.034486
7594,164.554016,-19.388660,-8.082411
7595,164.564529,-19.383337,-8.044695
7596,164.574799,-19.377983,-8.013066
7597,164.584869,-19.372616,-7.986542
7598,164.594757,-19.367252,-7.964300
7599,164.589813,-19.355450,-7.870068
7600,164.599670,-19.349703,-7.866609
7601,164.609451,-19.344046,-7.863712
7602,164.617081,-19.352039,-7.938768
7603,164.626617,-19.346830,-7.924244
7604,164.613800,-19.350756,-7.912492
7605,164.601135,-19.354504,-7.902629
7606,164.594162,-19.355820,-7.894244
7607,164.587296,-19.357033,-7.887208
7608,164.597229,-19.351324,-7.880984
7609,164.582779,-19.368345,-7.953674
7610,164.576035,-19.369663,-7.937049
7611,164.586044,-19.364025,-7.922783
7612,164.601456,-19.356176,-7.910716
7613,164.609085,-19.364264,-7.978189
7614,164.601898,-19.365944,-7.957624
7615,164.609390,-19.374208,-8.017534
7616,164.624252,-19.366951,-7.990201
7617,164.636795,-19.373306,-8.044763
7618,164.621292,-19.391342,-8.091063
7619,164.611328,-19.407125,-8.129785
