ACC_Y,HEIGHT
735,2294.81313
1125,2289.203956
637,2285.878195
881,2282.553709
1125,2278.091405
881,2274.769904
930,2269.268503
735,2265.950379
1223,2262.633525
881,2258.181458
784,2254.867573
881,2250.41949
1320,2247.108568
881,2243.79891
979,2241.624679
979,2237.183378
881,2234.916356
1125,2230.572885
1125,2227.269525
784,2222.835562
1369,2219.535144
881,2216.235981
1076,2213.43023
979,2208.511418
1028,2204.087021
832,2201.922711
1076,2198.63023
930,2195.825006
637,2192.04901
1174,2188.666322
1125,2184.345915
930,2182.092641
1028,2177.7755
979,2174.492154
1028,2171.687623
1174,2166.804595
930,2163.525389
1125,2161.277505
784,2158.000382
1076,2154.724494
686,2151.449839
1125,2148.176416
637,2146.02598
979,2141.633263
735,2139.391029
686,2135.095027
784,2131.26459
832,2127.442193
686,2123.058844
881,2119.23013
784,2114.391909
784,2111.132392
1125,2107.874094
1076,2104.523974
832,2100.245139
930,2098.013538
1028,2093.737899
832,2090.39321
881,2088.256998
588,2082.872351
1076,2080.645194
979,2076.378068
881,2073.040034
979,2067.664777
784,2064.422691
881,2060.070927
784,2056.831662
832,2054.703658
881,2050.35674
784,2047.121081
979,2043.886621
930,2040.65336
979,2036.313437
1028,2033.082981
1174,2029.85372
1028,2026.625654
832,2023.398781
686,2019.067427
1028,2015.843347
1174,2012.620457
1125,2009.398756
881,2005.074341
979,2001.855422
784,1998.637689
1028,1995.421141
1028,1991.10364
1125,1987.889864
1320,1983.576082
1076,1979.356143
1320,1976.055003
1223,1973.946595
1028,1970.739122
1125,1966.433794
637,1964.327705
930,1959.530169
832,1956.823163
979,1952.524681
881,1949.325056
784,1945.030257
637,1941.833372
1028,1938.637655
1028,1935.443104
979,1932.24972
930,1929.057501
930,1924.772637
832,1922.676553
784,1920.580972
540,1918.394812
735,1914.206199
784,1910.542902
881,1908.836779
784,1903.561574
637,1900.379797
1174,1895.018846
881,1891.840171
832,1887.573478
979,1884.397503
784,1880.846465
832,1876.961152
881,1873.789021
784,1869.621679
1076,1864.90465
1076,1862.19785
1076,1858.57221
1028,1855.407704
735,1852.244341
832,1848.453211
832,1845.921038
784,1841.677949
735,1838.519536
881,1834.280027
1125,1831.573186
881,1828.417429
686,1824.81618
1076,1821.663832
735,1818.95696
979,1816.442434
1125,1813.203129
930,1810.05495
930,1805.919061
930,1802.043648
832,1798.55122
588,1793.253791
979,1790.112758
1076,1787.40577
930,1784.265846
735,1779.620884
784,1776.484724
832,1772.364615
784,1769.231044
930,1765.024863
832,1760.820695
784,1757.691237
979,1753.490576
735,1750.363727
979,1747.237991
1076,1744.113365
1028,1740.98985
1125,1737.867445
979,1733.676243
930,1731.625958
832,1727.43773
881,1724.320132
832,1721.203639
930,1718.407179
930,1714.973962
881,1712.177513
784,1709.064333
1174,1705.952253
686,1702.43899
930,1699.731393
686,1696.62261
637,1692.139901
1223,1687.970422
1174,1685.173992
1320,1680.700737
979,1676.92956
735,1671.400748
1125,1669.276414
979,1666.179346
881,1661.049457
1369,1659.016017
1076,1654.862187
832,1650.710313
930,1645.58942
1028,1641.441912
832,1637.296354
881,1634.210503
1028,1632.183245
930,1626.98502
1076,1624.959423
1223,1620.821606
979,1617.741514
784,1614.662496
930,1610.529506
881,1607.453004
979,1605.431887
784,1601.303218
1076,1598.229931
686,1594.104629
832,1589.981254
832,1586.911906
1028,1582.879529
1418,1579.031166
1174,1574.645177
930,1571.581155
1125,1568.784351
930,1565.4563
832,1562.659456
1174,1559.335688
1028,1556.276972
979,1553.219314
1028,1553.219314
979,1549.114981
930,1547.107172
1125,1545.012553
735,1542.66106
881,1540.208668
686,1535.854428
540,1532.803827
540,1528.708961
637,1524.953727
832,1520.611939
686,1517.566591
784,1513.478774
637,1510.435881
979,1506.59554
784,1503.310915
1028,1500.271517
881,1496.191682
979,1492.113727
1028,1489.078172
1125,1486.043658
930,1481.970375
832,1478.938297
832,1475.907256
979,1472.877253
881,1469.848286
784,1465.782446
1028,1462.755904
832,1459.730397
686,1456.705922
784,1452.957684
1076,1448.674475
784,1445.876483
1223,1440.56406
881,1437.546121
881,1434.529208
784,1429.532013
979,1425.484627
881,1423.504664
735,1419.460028
1272,1416.449263
1174,1413.43952
1125,1409.399471
1028,1406.392119
832,1403.385787
881,1399.350313
881,1396.346366
832,1392.314093
637,1389.601062
784,1386.311974
1223,1383.312436
1028,1380.313912
930,1376.288915
1028,1374.319901
784,1370.29762
784,1365.336465
930,1362.344005
832,1359.267098
1174,1355.337045
1272,1351.323351
832,1349.359864
735,1346.372781
832,1345.34887
1028,1342.363135
979,1339.378403
1272,1335.371911
1076,1331.367225
881,1328.386183
1028,1325.406141
832,1321.405941
930,1318.428238
930,1314.516201
1125,1310.260854
832,1306.527387
979,1305.508055
930,1301.601697
930,1297.612189
979,1293.624469
832,1290.656052
1028,1286.671448
1272,1282.688628
1076,1279.723856
881,1275.828799
1125,1272.866311
1076,1269.904808
1028,1265.929482
979,1262.970286
1028,1259.770432
784,1257.054842
832,1252.846131
686,1250.130316
1125,1246.939401
832,1243.211169
1174,1239.247738
1174,1236.148646
881,1233.200324
832,1229.242683
1028,1228.232503
686,1224.505767
979,1220.407491
1125,1217.464374
784,1213.513715
979,1212.505317
979,1208.77982
637,1205.839541
979,1200.749094
881,1198.819197
832,1194.876792
881,1191.942091
735,1188.002725
686,1184.065099
979,1181.133952
979,1176.278744
930,1173.350156
881,1169.418991
979,1168.415567
1223,1164.69346
979,1160.642853
735,1157.719391
1223,1154.796886
686,1150.873884
1028,1148.954746
930,1146.151824
784,1142.115954
784,1139.198553
881,1135.282397
1223,1130.368803
735,1128.454066
1076,1124.542618
832,1120.716051
1076,1117.80563
1076,1115.916423
881,1110.990639
1125,1107.086828
930,1104.180842
735,1101.275801
930,1097.37623
979,1095.468549
637,1092.566338
1418,1089.665068
930,1087.67617
881,1083.782525
832,1079.973365
832,1076.083072
1076,1072.194471
1076,1068.307559
637,1064.592683
832,1060.621409
930,1057.730481
930,1053.849847
784,1049.970895
1320,1046.1761
1076,1042.300471
930,1039.415454
979,1036.531367
1272,1032.65991
832,1028.790126
832,1025.909459
1272,1022.04259
881,1019.164092
1028,1015.382328
1174,1012.505969
1613,1009.54839
1223,1004.785456
881,1002.897407
930,999.0404563
832,995.1851649
1076,992.31528
1174,988.4628795
832,984.6940474
784,980.8449198
832,977.9796212
1125,974.0776301
686,970.2887762
979,968.354275
881,964.5658324
1076,960.7253322
637,956.8368819
637,954.1104537
1076,951.124517
1076,947.3726571
1028,943.5408551
1125,938.7330362
1028,935.9242732
1028,932.1366646
1418,929.2064996
1076,926.4787456
1174,922.6545052
1223,918.7958755
1272,915.9513213
832,912.1329085
930,908.4296152
1028,905.5061438
832,902.6345443
930,898.9318091
686,895.9835536
832,891.282166
881,888.4463117
1028,885.6113522
979,881.8058131
735,878.001885
979,875.1906571
930,871.4499552
881,868.5395187
1223,866.6805664
881,862.8830328
1076,860.0561239
1076,856.3421091
588,851.5807259
832,848.7573674
784,844.9770423
1028,841.2679273
832,837.4727878
1028,834.6538533
832,831.8358018
686,828.052949
1418,825.2395604
979,821.4568833
1272,818.6432005
1076,814.8656482
881,812.0516692
1125,808.2792359
979,806.4285669
735,802.6550241
1076,799.8459657
832,797.0377828
1028,794.230475
832,790.4718698
881,787.6567768
979,783.9833443
881,780.2070397
881,777.4194702
979,773.6594043
881,769.8837164
930,766.2053887
832,762.4684957
1028,759.6520889
832,754.9623886
930,751.2116773
979,747.5422785
881,743.7946518
1272,740.0207106
979,736.3040669
832,732.6407272
979,728.8992855
1028,726.1141132
1320,722.3753765
979,718.6381883
1028,715.8561809
979,711.2478844
930,708.4681536
1028,704.7367184
1369,701.0068248
1174,698.2302452
979,694.5823243
832,690.8566223
930,688.0831615
979,685.3105521
1028,682.5387936
1369,679.7678854
1076,676.9186947
784,672.3302213
1223,669.5624419
832,665.8470426
1028,663.081248
1028,659.68443
1223,656.6046988
979,652.0265254
784,649.2649559
930,645.5578891
979,641.8523415
1028,639.0938773
979,634.5245598
1174,630.8235296
979,628.0684267
930,624.6847344
1125,621.9315003
930,617.9211442
881,616.1131336
1174,613.3625063
1125,610.6127147
784,609.1203206
881,606.2933011
784,602.682283
1369,598.9942518
881,594.9940447
1076,590.4469365
881,586.7638852
979,582.5341428
1174,579.7936978
832,575.8019619
881,573.0635529
784,569.3875624
686,565.713063
881,562.9777013
979,559.6182443
1028,556.0257848
832,552.0445046
832,550.5617295
979,547.8309367
832,544.7110376
832,542.2938541
832,538.7082531
1076,535.9810279
881,532.3200441
686,529.5947394
881,525.0025074
881,521.4237355
1076,518.7017025
735,514.1149808
735,511.3951396
1028,507.7440635
1125,504.1720919
881,501.3776162
930,497.8081491
881,495.0931903
832,493.2319735
784,491.4486654
930,487.8056032
881,485.0936338
979,482.5024792
784,477.8914772
784,474.2538494
832,469.8140905
832,465.2048008
979,462.4995713
930,457.9411499
832,454.3887126
881,450.7604822
832,448.0595493
832,444.5674802
930,442.6600903
979,440.0968059
979,437.2638371
930,433.7799483
784,430.9465832
1174,427.3276962
1369,424.6337157
930,420.1711615
930,416.5565593
881,412.943393
784,410.2536693
881,406.6430052
784,404.1033262
881,400.4237322
881,396.8169663
979,393.2116293
735,389.60772
540,386.0818709
1028,382.480783
832,378.8811191
979,374.4409415
1028,371.7625713
1125,367.2493868
1028,364.5731306
1125,362.9778513
637,360.9805375
930,358.3061224
881,354.7159997
686,352.0434229
784,348.5320853
832,344.0303932
930,340.4458902
686,337.9494766
930,334.2716493
1028,331.605061
735,329.1144138
930,325.5371274
1028,320.8704134
735,318.3867644
930,314.8896937
930,311.1364173
784,306.8363305
1076,303.3436869
784,299.7764975
686,296.0236959
930,292.4580115
979,289.8036195
979,286.3161638
1125,283.8550141
979,280.295437
832,277.6455901
881,273.8934601
735,270.5326645
735,267.0538905
784,264.3322964
1320,259.949212
784,256.3989453
1028,252.9255526
979,248.4724823
686,245.8318564
686,242.2870737
1369,239.6482355
784,235.2769814
930,232.6401673
637,229.7932571
832,226.2533352
930,222.1005154
1076,219.1776015
686,217.6624438
979,214.1285725
1223,210.6712127
784,208.8678918
784,207.3589146
637,213.5183439
-5706,209.9874314
-192,204.0502988
247,199.6993856
-192,197.9745971
-143,196.1751649
-240,194.4510415
-143,193.551628
-192,193.551628
-192,192.6523031
-143,192.6523031
-192,192.9510207
-143,192.9510207
-192,191.8279996
-192,191.8279996
-143,192.0521014
-240,191.8279996
-192,191.8279996
-192,191.8279996
-192,190.9288443
-192,192.0521014
-192,192.0521014
-192,191.1532705
-192,191.1532705
-143,191.1532705
-192,191.1532705
-240,191.1532705
-192,191.1532705
-192,191.1532705
-192,191.1532705
-192,191.1532705
-192,191.1532705
-192,191.1532705
-143,191.1532705
-192,191.8279996
-192,191.1532705
-192,191.1532705
-192,192.0521014
-143,191.1532705
-192,191.1532705
-143,191.1532705
-192,191.1532705
-192,192.0521014
-192,192.0521014
-143,191.1532705
-143,191.3774706
-192,191.1532705
-240,191.1532705
-192,191.1532705
-240,191.3774706
-192,191.1532705
-192,191.1532705
-143,191.1532705
-192,191.1532705
-143,191.1532705
-143,191.1532705
-192,191.3774706
-192,189.7254743
-240,189.7254743
-192,189.7254743
-192,189.9478677
-143,189.7254743
-192,189.7254743
-192,189.9478677
-192,189.7254743
-192,190.840688
-143,189.7254743
-192,189.7254743
-192,189.7254743
-192,189.7254743
-192,189.7254743
-192,189.7254743
-192,189.9478677
-192,189.7254743
-240,189.7254743
-143,188.9068353
-240,189.9478677
-192,189.7254743
-143,189.7254743
-240,189.9478677
-240,189.7254743
-192,188.9068353
-240,188.9068353
-192,189.9478677
-192,189.9478677
-192,189.9478677
-192,189.7254743
-192,189.9478677
-192,189.7254743
-192,188.9068353
-192,189.1295262
-192,189.1295262
-192,189.9478677
-192,189.1295262
-192,189.7254743
-143,189.9478677
-192,189.9478677
-192,189.7254743
-143,189.9478677
-192,189.1295262
-192,189.9478677
-192,189.9478677
-192,189.9478677
-192,189.9478677
-240,189.1295262
-192,189.1295262
-240,189.1295262
-192,189.9478677
-192,189.1295262
-143,189.9478677
-240,189.9478677
-143,189.9478677
-192,189.9478677
-143,189.9478677
-192,189.9478677
-192,189.1295262
-192,189.9478677
-192,189.9478677
-192,189.9478677
-192,189.9478677
-192,189.9478677
-143,189.9478677
-143,189.9478677
-192,190.2444061
-192,189.1295262
-143,189.9478677
-192,189.1295262
-192,189.1295262
-192,189.9478677
-143,189.1295262
-192,190.2444061
-192,190.2444061
-143,189.9478677
-192,189.1295262
-192,189.9478677
-143,189.1295262
-240,189.9478677
-192,189.9478677
-192,189.1295262
-192,189.9478677
-192,189.1295262
-240,190.2444061
-192,190.2444061
-240,189.1295262
-192,190.2444061
-192,190.2444061
-240,191.0625305
-192,189.351991
-192,189.1295262
-192,190.2444061
-192,190.2444061
-192,190.2444061
-192,189.351991
-143,189.9478677
-94,190.2444061
-143,189.9478677
-192,189.351991
-192,189.9478677
-192,190.2444061
-192,189.351991
-192,189.1295262
-192,190.2444061
-192,189.351991
-192,189.9478677
-192,190.2444061
-192,189.351991
-192,189.351991
-192,189.351991
-192,190.2444061
-192,189.351991
-240,189.351991
-143,190.2444061
-192,189.351991
-143,190.2444061
-240,189.351991
-192,189.351991
-192,190.2444061
-192,189.351991
-192,189.351991
-240,189.351991
-192,190.2444061
-192,190.2444061
-143,190.2444061
-143,189.9478677
-192,189.351991
-192,189.351991
-240,189.351991
-143,189.351991
-192,188.4596637
-240,189.351991
-143,190.2444061
-192,189.351991
-192,189.5742296
-192,190.2444061
-143,189.351991
-192,189.351991
-192,189.351991
-192,189.351991
-192,189.351991
-192,190.2444061
-192,188.4596637
-192,188.4596637
-192,189.5742296
-192,189.351991
-192,190.2444061
-192,188.4596637
-192,189.5742296
-143,189.351991
-143,189.5742296
-192,189.351991
-143,189.5742296
-192,189.351991
-192,189.5742296
-143,189.5742296
-192,189.5742296
-94,189.351991
-192,190.2444061
-192,189.5742296
-192,188.4596637
-192,189.5742296
-143,189.5742296
-192,189.351991
-240,189.351991
-192,189.5742296
-143,189.5742296
-143,189.5742296
-192,189.351991
-192,189.5742296
-192,190.46632
-192,189.351991
-192,189.5742296
-143,188.4596637
-192,189.351991
-192,189.5742296
-192,189.351991
-192,189.5742296
-143,189.5742296
-192,190.46632
-192,189.5742296
-192,189.5742296
-192,189.5742296
-192,190.46632
-240,189.5742296
-143,189.5742296
-240,189.5742296
-192,189.5742296
-192,190.46632
-143,189.5742296
-143,189.5742296
-192,190.46632
-143,189.5742296
-192,189.5742296
-192,189.5742296
-192,188.6822269
-192,189.5742296
-143,189.5742296
-192,189.5742296
-192,189.5742296
-192,189.5742296
-192,188.6822269
-143,188.6822269
-143,189.7962419
-192,189.5742296
-192,189.5742296
-143,188.6822269
-192,189.5742296
-192,189.7962419
-192,188.9788671
-240,189.5742296
-192,188.6822269
-192,188.6822269
-192,188.6822269
-240,189.7962419
-240,189.5742296
-192,189.5742296
-192,189.7962419
-192,189.5742296
-192,188.9788671
-192,188.6822269
-143,189.5742296
-192,188.6822269
-192,189.7962419
-143,189.7962419
-192,189.7962419
-192,189.5742296
-192,189.5742296
-240,188.6822269
-192,189.7962419
-143,189.5742296
-192,189.7962419
-192,189.7962419
-192,189.7962419
-192,188.9788671
-192,188.9788671
-192,189.7962419
-192,189.7962419
-192,188.6822269
-143,188.9788671
-192,189.7962419
-192,189.7962419
-192,189.7962419
-192,189.7962419
-192,188.6822269
-192,188.9788671
-192,189.7962419
-192,189.7962419
-192,188.9788671
-192,189.7962419
-143,188.9788671
-192,188.9788671
-192,188.9788671
-192,188.9788671
-192,189.7962419
-192,189.7962419
-192,189.7962419
-192,188.9788671
-143,188.9788671
-143,189.7962419
-192,189.7962419
-143,189.7962419
-192,188.9788671
-192,188.9788671
-192,189.7962419
-192,188.9788671
-192,189.7962419
-192,189.7962419
-192,189.7962419
-240,189.7962419
-192,188.9788671
-192,190.018028
-192,189.7962419
-192,188.9788671
-192,189.7962419
-192,189.7962419
-143,189.7962419
-192,190.018028
-143,188.9788671
-240,190.018028
-192,188.9788671
-143,189.7962419
-192,188.9788671
-192,188.9788671
-192,188.9788671
-192,188.9788671
-192,190.018028
-143,188.9788671
-143,188.9788671
-192,189.7962419
-143,189.2009509
-192,189.7962419
-143,189.2009509
-192,188.9788671
-192,188.9788671
-192,189.7962419
-192,190.018028
-143,189.2009509
-289,188.9788671
-192,189.2009509
-192,189.2009509
-192,189.2009509
-143,190.018028
-192,188.9788671
-192,190.018028
-240,189.7962419
-192,189.2009509
-192,189.2009509
-192,189.2009509
-192,189.2009509
-240,188.9788671
-192,188.9788671
-192,189.2009509
-192,189.2009509
-143,189.2009509
-192,189.2009509
-192,189.2009509
-192,190.018028
-192,188.3096781
-192,190.018028
-240,188.3096781
-192,189.2009509
-143,189.2009509
-192,190.018028
-192,189.2009509
-192,189.2009509
-192,190.018028
-192,188.9788671
-143,189.2009509
-143,189.2009509
-192,189.2009509
-192,189.2009509
-192,189.2009509
-143,189.2009509
-192,188.3096781
-143,189.2009509
-192,189.4228084
-192,189.2009509
-192,189.2009509
-192,189.2009509
-192,189.2009509
-192,189.2009509
-192,189.2009509
-192,189.4228084
-192,189.2009509
-192,189.2009509
-192,188.3096781
-192,189.2009509
-192,189.2009509
-143,189.2009509
-143,189.4228084
-192,189.4228084
-192,189.2009509
-192,189.4228084
-192,189.2009509
-192,189.4228084
-192,189.2009509
-192,189.4228084
-192,188.3096781
-143,188.5318603
-192,189.2009509
-240,189.2009509
-143,189.2009509
-143,189.2009509
-192,188.5318603
-192,189.4228084
-192,189.4228084
-143,189.4228084
-240,189.2009509
-240,189.4228084
-192,189.4228084
-192,188.5318603
-192,189.2009509
-192,189.4228084
-143,189.4228084
-192,189.4228084
-143,189.4228084
-192,189.4228084
-143,188.5318603
-192,189.4228084
-143,188.5318603
-192,189.2009509
-192,188.5318603
-192,188.3096781
-192,189.4228084
-192,188.5318603
-143,189.4228084
-192,189.4228084
-192,188.5318603
-192,189.2009509
-192,189.4228084
-143,189.4228084
-192,188.5318603
-143,189.4228084
-240,189.4228084
-143,189.4228084
-192,188.5318603
-192,188.5318603
-143,189.4228084
-143,189.4228084
-143,188.5318603
-192,189.4228084
-192,189.4228084
-240,189.4228084
-192,189.4228084
-192,189.4228084
-192,190.018028
-192,189.7198106
-192,189.4228084
-240,189.4228084
-192,188.5318603
-143,188.5318603
-192,188.5318603
-143,189.4228084
-240,189.7198106
-240,189.4228084
-143,188.5318603
-192,189.4228084
-192,189.4228084
-143,188.5318603
-143,190.2395879
-192,189.4228084
-192,189.4228084
-240,188.5318603
-192,190.2395879
-240,189.4228084
-192,189.4228084
-192,189.7198106
-192,188.5318603
-143,188.8288333
-192,189.7198106
-192,189.7198106
-143,189.4228084
-143,189.7198106
-192,188.8288333
-192,189.7198106
-240,190.6108756
-192,189.7198106
-192,189.7198106
-192,189.7198106
-192,188.8288333
-192,189.7198106
-192,189.7198106
-192,188.5318603
-192,188.8288333
-192,189.7198106
-143,189.7198106
-192,188.8288333
-192,189.7198106
-192,189.7198106
-143,188.8288333
-192,189.7198106
-192,189.7198106
-192,190.6108756
-143,189.7198106
-192,189.7198106
-192,188.8288333
-192,189.7198106
-192,189.7198106
-192,189.7198106
-192,189.7198106
-240,189.7198106
-192,189.7198106
-143,189.7198106
-192,188.8288333
-240,189.7198106
-192,189.7198106
-192,189.7198106
-192,189.7198106
-192,189.7198106
-192,188.8288333
-240,189.7198106
-192,189.4228084
-143,189.7198106
-192,189.7198106
-192,188.8288333
-240,188.8288333
-192,189.7198106
-192,188.8288333
-192,188.8288333
-143,189.7198106
-240,189.7198106
-192,188.8288333
-240,188.8288333
-192,189.7198106
-143,188.8288333
-192,189.7198106
-192,188.8288333
-192,188.8288333
-192,188.8288333
-240,188.0121811
-192,188.8288333
-192,188.8288333
-192,188.8288333
-192,188.8288333
-240,188.8288333
-143,189.9413336
-192,188.8288333
-192,188.2343265
-240,188.8288333
-192,188.0121811
-192,188.8288333
-143,189.7198106
-192,189.0506811
-192,189.9413336
-143,189.7198106
-143,189.7198106
-143,188.8288333
-192,189.0506811
-143,188.8288333
-192,189.0506811
-192,188.8288333
-192,189.0506811
-143,189.0506811
-240,188.8288333
-192,188.2343265
-192,188.8288333
-143,189.0506811
-192,189.9413336
-192,189.7198106
-240,189.0506811
-143,188.8288333
-192,188.8288333
-192,189.9413336
-192,189.0506811
-192,189.0506811
-192,189.0506811
-143,189.0506811
-192,189.0506811
-143,188.0121811
-240,189.0506811
-192,189.0506811
-143,188.2343265
-143,189.0506811
-192,189.0506811
-143,188.8288333
-192,188.2343265
-240,189.0506811
-143,189.0506811
-192,189.0506811
-192,189.0506811
-192,189.0506811
-192,189.0506811
-192,188.2343265
-240,188.2343265
-240,189.0506811
-289,189.0506811
-192,189.0506811
-143,189.0506811
-192,188.2343265
-143,189.0506811
-143,189.0506811
-192,188.2343265
-192,189.0506811
-192,189.0506811
-192,188.2343265
-192,188.2343265
-192,189.0506811
-192,189.0506811
-192,189.0506811
-240,189.3464933
-192,189.0506811
-192,189.0506811
-192,189.0506811
-192,189.9413336
-192,189.0506811
-192,189.0506811
-192,188.2343265
-94,189.3464933
-192,189.0506811
-143,189.9413336
-143,189.0506811
-192,189.0506811
-192,189.0506811
-192,189.0506811
-192,189.3464933
-192,188.2343265
-143,189.3464933
-143,189.0506811
-192,189.9413336
-192,188.2343265
-192,189.0506811
-192,189.3464933
-192,188.2343265
-143,190.1626304
-192,189.3464933
-192,188.2343265
-192,188.2343265
-192,189.0506811
-192,189.0506811
-192,189.3464933
-192,188.2343265
-192,189.0506811
-192,189.0506811
-192,189.3464933
-192,189.3464933
-192,189.0506811
-192,188.4562458
-240,188.2343265
-240,188.4562458
-192,188.4562458
-143,188.4562458
-240,188.4562458
-143,188.4562458
-192,188.4562458
-192,189.3464933
-192,188.4562458
-192,188.2343265
-143,188.4562458
-143,189.3464933
-143,188.4562458
-192,189.3464933
-192,189.3464933
-240,188.4562458
-240,189.3464933
-240,189.0506811
-192,189.3464933
-192,189.5678615
-240,189.3464933
-143,189.3464933
-192,188.4562458
-192,189.3464933
-143,189.3464933
-192,189.3464933
-192,189.3464933
-192,189.3464933
-192,188.4562458
-192,189.3464933
-192,189.3464933
-192,189.3464933
-192,188.4562458
-192,188.4562458
-143,189.3464933
-143,188.4562458
-143,189.3464933
-192,189.3464933
-143,188.4562458
-192,189.3464933
-143,188.4562458
-192,189.3464933
-192,189.3464933
-192,189.3464933
-192,189.3464933
-240,188.6779388
-192,189.3464933
-192,189.3464933
-143,189.3464933
-192,189.3464933
-192,188.4562458
-192,188.4562458
-192,188.6779388
-192,188.6779388
-192,189.3464933
-143,188.4562458
-192,188.6779388
-192,189.3464933
-192,189.5678615
-143,189.3464933
-192,188.6779388
-143,189.3464933
-192,189.5678615
-143,189.5678615
-143,188.4562458
-143,188.6779388
-289,189.5678615
-143,189.3464933
-192,189.5678615
-192,189.5678615
-192,189.3464933
-192,188.4562458
-192,188.6779388
-192,188.4562458
-192,188.6779388
-143,189.5678615
-192,189.5678615
-192,188.4562458
-192,188.6779388
-143,188.6779388
-192,188.6779388
-192,188.6779388
-143,187.7881036
-192,188.6779388
-192,188.6779388
-143,188.6779388
-143,188.6779388
-192,188.6779388
-143,188.6779388
-240,188.6779388
-192,188.6779388
-192,188.6779388
-240,188.6779388
-192,188.6779388
-143,189.5678615
-192,189.5678615
-192,187.7881036
-143,189.5678615
-192,188.6779388
-94,188.6779388
-192,188.6779388
-192,189.5678615
-192,189.5678615
-143,189.5678615
-192,189.5678615
-143,188.6779388
-143,189.5678615
-192,188.6779388
-143,189.5678615
-240,189.5678615
-94,188.6779388
-240,187.7881036
-240,187.7881036
-192,188.6779388
-143,188.6779388
-192,188.0840177
-192,188.8994056
-192,188.6779388
-240,189.5678615
-192,188.6779388
-143,188.6779388
-143,188.8994056
-192,188.8994056
-192,188.8994056
-192,188.8994056
-192,189.5678615
-240,188.6779388
-192,188.8994056
-143,188.6779388
-143,188.8994056
-240,188.8994056
-192,188.6779388
-192,188.6779388
-143,187.7881036
-192,188.6779388
-192,188.8994056
-143,188.0840177
-192,189.5678615
-192,188.6779388
-192,188.6779388
-143,188.8994056
-192,189.7890035
-143,188.8994056
-192,188.6779388
-192,188.8994056
-192,188.8994056
-143,188.8994056
-192,188.8994056
-192,189.5678615
-192,189.7890035
-143,189.7890035
-192,188.8994056
-143,188.6779388
-192,188.0840177
-143,188.8994056
-143,188.8994056
-192,188.8994056
-143,188.8994056
-143,188.8994056
-192,188.8994056
-143,189.5678615
-192,188.8994056
-192,188.8994056
-192,188.8994056
-192,188.8994056
-192,188.0840177
-143,188.6779388
-192,188.8994056
-240,188.8994056
-192,188.8994056
-192,188.8994056
-192,189.7890035
-192,188.8994056
-192,189.7890035
-192,188.8994056
-192,189.7890035
-192,189.7890035
-94,188.0840177
-192,188.0840177
-192,188.0840177
-94,188.8994056
-143,188.0840177
-192,188.8994056
-192,189.1206461
-143,188.8994056
-143,189.1206461
-143,188.8994056
-192,188.8994056
-143,188.8994056
-192,188.0840177
-143,188.0840177
-192,188.8994056
-192,188.0840177
-192,188.0840177
-192,188.0840177
-192,188.8994056
-192,189.7890035
-192,188.8994056
-192,188.8994056
-192,188.0840177
-192,188.8994056
-192,188.8994056
-240,189.1206461
-192,188.0840177
-192,189.7890035
-192,188.0840177
-192,188.3055559
-192,188.3055559
-192,188.0840177
-143,188.8994056
-192,190.0099192
-143,189.1206461
-192,189.1206461
-192,188.8994056
-192,189.1206461
-192,188.3055559
-192,188.8994056
-192,188.0840177
-192,188.8994056
-143,189.1206461
-240,188.0840177
-143,188.8994056
-192,188.0840177
-192,188.3055559
-143,189.1206461
-192,188.0840177
-143,188.3055559
-192,189.1206461
-143,188.3055559
-192,189.1206461
-240,188.3055559
-240,188.3055559
-192,189.1206461
-143,188.3055559
-192,188.0840177
-143,189.1206461
-192,189.1206461
-192,188.3055559
-192,189.1206461
-143,188.3055559
-143,189.1206461
-192,189.1206461
-192,188.3055559
-192,188.3055559
-143,189.1206461
-192,188.3055559
-192,188.3055559
-192,188.3055559
-192,188.3055559
-192,189.1206461
-143,189.1206461
-94,189.1206461
-192,189.1206461
-143,188.3055559
-192,189.1206461
-143,188.3055559
-192,188.3055559
-192,187.4164505
-192,188.3055559
-192,188.3055559
-192,188.3055559
-192,189.1206461
-192,188.3055559
-240,189.1206461
-192,188.0840177
-240,189.1206461
-192,188.3055559
-192,188.3055559
-240,188.3055559
-143,189.1206461
-143,188.3055559
-192,189.1206461
-192,188.3055559
-192,188.3055559
-192,188.3055559
-192,189.1206461
-143,188.3055559
-192,188.526868
-192,188.3055559
-240,189.1206461
-192,187.4164505
-192,189.1206461
-192,188.3055559
-192,189.1206461
-192,188.526868
-192,188.3055559
-143,188.3055559
-143,188.3055559
-192,189.1206461
-192,189.1206461
-240,189.1206461
-143,188.3055559
-143,189.4157361
-192,188.526868
-192,189.4157361
-192,188.526868
-143,188.3055559
-143,188.526868
-143,188.3055559
-240,189.1206461
-192,188.526868
-192,188.526868
-143,189.4157361
-192,188.526868
-143,187.6380873
-143,188.3055559
-192,188.3055559
-192,188.526868
-240,187.4164505
-240,188.526868
-143,188.526868
-192,188.526868
-192,188.526868
-192,188.526868
-192,188.3055559
-192,187.6380873
-192,188.526868
-192,188.3055559
-192,189.4157361
-192,189.4157361
-192,189.4157361
-192,188.526868
-192,188.526868
-192,188.526868
-192,188.526868
-192,188.526868
-143,188.526868
-143,189.4157361
-143,188.526868
-192,188.526868
-192,188.526868
-192,188.526868
-192,188.526868
-192,188.526868
-143,188.526868
-143,188.526868
-240,188.526868
-192,187.6380873
-192,188.526868
-192,187.6380873
