18:09:54.756: Date,Time,ChangeFlag,ACC X,ACC Y,ACC Z,IMU X_RATE,IMU Y_RATE,IMU Z_RATE,          IMU X_OFFSET,IMU Y_OFFSET,IMU Z_OFFSET,IMU ACC_X,IMU ACC_Y,IMU ACC_Z,MS5611 Temperature,MS5611 Pressure,GNSS Lat,GNSS Long,GNSS Alt,GNSS velocity,BME280 Pressure,BME280 Temperature,BME280 Humidity,
18:40:27.802: 0,0:0:0:3445,1,-849,-289,670,26460,17710,-2730,-1063091389,0,1,160,-1033,877,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:27.913: 32,0:0:0:3445,1,-1288,-533,866,10150,14700,-560,-1063095445,0,1,170,-691,590,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:28.126: 32,0:0:0:3445,1,-849,-143,768,-24150,-14280,19250,-1063095782,0,1,95,-461,381,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:28.232: 32,0:0:0:3445,1,-556,-94,524,-17990,-26740,350,-1063095782,0,1,172,-394,271,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:28.448: 0,0:0:0:3445,1,-458,-45,231,-5250,-28070,-20370,-1063095782,0,1,309,-834,623,2232,99623,0,0,65344,8194,-1392509908,-1,0,
18:40:28.559: 32,0:0:0:3445,1,-556,-192,329,18970,-8050,-29190,-1063091727,0,1,676,-1298,943,2232,99623,0,0,65344,8194,-1392509908,-1,0,
18:40:28.670: 0,0:0:0:3445,1,-946,-289,914,62020,43470,-29610,-1063091389,0,1,381,-1195,678,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:28.884: 0,0:0:0:3445,1,-1239,-338,719,30870,31010,16030,-1063095445,0,1,340,-531,516,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:28.996: 0,0:0:0:3445,1,-800,-240,475,-25410,-11620,14840,-1063095782,0,1,237,-354,399,2232,99623,0,0,65344,8194,-1392509908,-1,0,
18:40:29.106: 8,0:0:0:3445,1,-458,-143,378,-48720,-30730,19250,-1063091727,0,1,381,-569,493,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:29.319: 0,0:0:0:3445,1,-507,-192,426,-350,-7210,-7140,-1063095445,0,1,444,-1022,601,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:29.428: 0,0:0:0:3445,1,-751,-240,475,40530,24780,-20370,-1063095782,0,1,265,-1169,965,2232,99623,0,0,65344,8194,-1392509908,-1,0,
18:40:29.539: 8,0:0:0:3445,1,-1142,-484,719,12810,13720,770,-1063091727,0,1,298,-810,757,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:29.752: 32,0:0:0:3445,1,-1044,-143,817,-23660,-6300,24570,-1063095445,0,1,165,-410,364,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:29.861: 8,0:0:0:3445,1,-605,-143,573,-34650,-21420,6510,-1063095782,0,1,152,-260,314,2232,99623,0,0,65344,8194,-1392509908,-1,0,
18:40:30.076: 0,0:0:0:3445,1,-361,-143,182,-8750,-28910,-12880,-1063091727,0,1,285,-755,622,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:30.183: 32,0:0:0:3445,1,-507,-192,280,11900,-21420,-30940,-1063095445,0,1,619,-1518,919,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:30.295: 32,0:0:0:3445,1,-946,-192,719,38850,33250,-21280,-1063095782,0,1,474,-1103,582,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:30.509: 32,0:0:0:3445,1,-1190,-143,622,7070,10150,4270,-1063095782,0,1,351,-504,622,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:30.618: 32,0:0:0:3445,1,-751,-240,524,-51380,-30730,10920,-1063099838,0,1,265,-314,390,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:30.730: 0,0:0:0:3445,1,-507,-240,426,-21910,-25830,-14980,-1063095782,0,1,432,-622,382,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:30.945: 8,0:0:0:3445,1,-410,-192,182,34370,11900,-28700,-1063095782,0,1,662,-1006,681,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:31.052: 32,0:0:0:3445,1,-654,-338,329,18060,26110,-980,-1063099838,0,1,441,-1079,990,2232,99623,0,0,65344,8194,-1392509908,-1,0,
18:40:31.270: 0,0:0:0:3445,1,-995,-631,768,-8260,2590,7840,-1063091727,0,1,224,-956,656,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:31.379: 0,0:0:0:3445,1,-1093,-338,768,910,14140,17500,-1063095445,0,1,229,-549,346,2232,99623,0,0,65344,8194,-1392509908,-1,0,
18:40:31.489: 0,0:0:0:3445,1,-702,-94,426,-4340,-3220,6510,-1063091727,0,1,183,-357,399,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:31.706: 0,0:0:0:3445,1,-507,-143,329,-17990,-19600,-140,-1063095445,0,1,391,-626,647,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:31.818: 32,0:0:0:3445,1,-507,-192,426,-11340,-16100,-9380,-1063095782,0,1,335,-1013,852,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:31.925: 0,0:0:0:3445,1,-800,-289,573,17640,19880,-980,-1063095782,0,1,348,-1014,661,2233,99615,0,0,65344,8194,-1392509908,-1,0,
18:40:32.140: 32,0:0:0:3445,1,-1142,-387,866,32130,16380,-19040,-1063093916,0,1,260,-768,576,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:32.250: 32,0:0:0:3445,1,-1093,-240,622,-13160,-15330,13090,-1063095782,0,1,218,-451,477,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:32.360: 32,0:0:0:3445,1,-702,-240,524,-36400,-26250,14000,-1063095782,0,1,211,-478,415,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:32.576: 32,0:0:0:3445,1,-458,-94,329,-24990,-17430,12250,-1063095782,0,1,469,-752,378,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:32.686: 8,0:0:0:3445,1,-605,-192,378,21630,3010,-20790,-1063099838,0,1,844,-1209,819,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:32.797: 32,0:0:0:3445,1,-946,-387,475,35210,32340,1190,-1063095782,0,1,213,-1161,812,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:33.011: 8,0:0:0:3445,1,-1239,-338,768,29540,19460,350,-1063099838,0,1,241,-578,387,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:33.118: 0,0:0:0:3445,1,-995,-192,573,-9590,-8960,11760,-1063099838,0,1,183,-320,322,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:33.333: 8,0:0:0:3445,1,-556,-192,231,-24570,-32970,12180,-1063099838,0,1,226,-615,472,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:33.442: 0,0:0:0:3445,1,-361,-45,231,-9170,-26250,1680,-1063099838,0,1,228,-1006,767,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:33.548: 32,0:0:0:3445,1,-702,-94,524,12390,-11620,-5390,-1063099838,0,1,386,-929,651,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:33.759: 0,0:0:0:3445,1,-1093,-240,768,42280,2590,-16870,-1063095782,0,1,367,-853,596,2233,99615,0,0,65344,8194,-1392509908,-1,0,
18:40:33.868: 8,0:0:0:3445,1,-1093,-289,524,-840,5670,12180,-1063093916,0,1,292,-410,394,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:33.979: 0,0:0:0:3445,1,-654,-240,426,-15750,-22260,3430,-1063099838,0,1,331,-452,355,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:34.196: 32,0:0:0:3445,1,-361,-143,182,5320,-9870,-2310,-1063099838,0,1,502,-737,691,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:34.307: 32,0:0:0:3445,1,-605,-338,329,3990,-13370,-8050,-1063099838,0,1,762,-1041,827,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:34.418: 0,0:0:0:3445,1,-849,-484,670,9730,16800,6930,-1063099838,0,1,316,-961,873,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:34.629: 8,0:0:0:3445,1,-1190,-631,768,5320,-1400,-5810,-1063099838,0,1,195,-666,648,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:34.739: 0,0:0:0:3445,1,-995,-192,719,-13160,5250,2240,-1063099838,0,1,244,-425,391,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:34.953: 0,0:0:0:3445,1,-654,-143,378,-21070,-17850,-560,-1063099838,0,1,269,-328,322,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:35.062: 8,0:0:0:3445,1,-263,-143,280,2730,-490,-3220,-1063095782,0,1,507,-747,651,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:35.172: 32,0:0:0:3445,1,-556,-240,426,-1680,-23170,-13300,-1063099838,0,1,688,-1149,1117,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:35.383: 0,0:0:0:3445,1,-800,-240,719,11060,28770,31570,-1063099838,0,1,453,-1188,795,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:35.494: 0,0:0:0:3445,1,-1190,-387,670,31290,14140,-10220,-1063099838,0,1,381,-734,668,2232,99611,0,0,65344,8194,-1392509908,-1,0,
18:40:35.605: 32,0:0:0:3445,1,-946,-240,378,-35980,-10290,22750,-1063095782,0,1,233,-360,427,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:35.821: 0,0:0:0:3445,1,-605,-143,573,-44800,-28910,14000,-1063099838,0,1,263,-416,323,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:35.932: 8,0:0:0:3445,1,-312,-143,329,14980,-4550,-15960,-1063099838,0,1,399,-864,468,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:36.039: 32,0:0:0:3445,1,-605,-192,182,44030,2590,-41930,-1063099838,0,1,620,-1215,966,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:36.251: 0,0:0:0:3445,1,-1093,-533,573,-6510,-3640,3430,-1063099838,0,1,354,-973,721,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:36.359: 32,0:0:0:3445,1,-1044,-192,963,16800,12810,-12880,-1063099838,0,1,202,-527,409,2233,99603,0,0,65344,8194,-1392509908,-1,0,
18:40:36.576: 0,0:0:0:3445,1,-654,-143,378,14560,6160,-3220,-1063097973,0,1,242,-359,373,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:36.687: 32,0:0:0:3445,1,-556,-143,280,-2170,-22260,-19040,-1063103556,0,1,455,-504,629,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:36.797: 0,0:0:0:3445,1,-410,-240,280,-29400,-35140,2940,-1063103894,0,1,557,-1039,972,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:37.009: 8,0:0:0:3445,1,-702,-484,768,-11830,14140,2240,-1063103894,0,1,426,-945,565,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:37.118: 8,0:0:0:3445,1,-1288,-680,963,51520,30590,-26530,-1063103894,0,1,467,-765,443,2233,99603,0,0,65344,8194,-1392509908,-1,0,
18:40:37.226: 32,0:0:0:3445,1,-1044,-484,378,17640,26530,16940,-1063098311,0,1,272,-366,513,2233,99603,0,0,65344,8194,-1392509908,-1,0,
18:40:37.440: 32,0:0:0:3445,1,-654,-289,426,-34230,-16520,10920,-1063097973,0,1,324,-334,403,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:37.547: 0,0:0:0:3445,1,-312,-143,280,-39060,-34720,9590,-1063103556,0,1,566,-731,530,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:37.760: 32,0:0:0:3445,1,-458,-240,329,7560,-5390,-7560,-1063100176,0,1,864,-1363,938,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:37.869: 0,0:0:0:3445,1,-898,-484,670,-15750,5670,22750,-1063099838,0,1,255,-1059,834,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:37.980: 8,0:0:0:3445,1,-1190,-387,1110,3150,19880,9100,-1063103556,0,1,193,-460,275,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:38.193: 0,0:0:0:3445,1,-751,-143,524,29050,15470,-11970,-1063102030,0,1,219,-358,252,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:38.303: 0,0:0:0:3445,1,-410,-143,85,22050,-4550,-18200,-1063102030,0,1,322,-599,661,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:38.413: 0,0:0:0:3445,1,-410,-143,231,-34230,-34720,3850,-1063103894,0,1,288,-1015,933,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:38.627: 0,0:0:0:3445,1,-702,-192,817,910,14140,13510,-1063102030,0,1,487,-1126,607,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:38.736: 0,0:0:0:3445,1,-1239,-582,866,67340,45640,-24780,-1063102030,0,1,414,-803,591,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:38.847: 0,0:0:0:3445,1,-1044,-289,475,25550,23030,-560,-1063100176,0,1,199,-369,537,2232,99576,0,0,65344,8194,-1392509908,-1,0,
18:40:39.062: 32,0:0:0:3445,1,-654,-192,573,-27650,-21840,10920,-1063107612,0,1,197,-173,420,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:39.172: 8,0:0:0:3445,1,-263,-143,329,-73360,-82250,6930,-1063104232,0,1,616,-733,740,2232,99599,0,0,65344,8194,-1392509908,-1,0,
18:40:39.387: 0,0:0:0:3445,1,-361,-192,426,9730,-4060,-3640,-1063100176,0,1,843,-1354,775,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:39.499: 0,0:0:0:3445,1,-946,-631,524,43610,10570,-30520,-1063103556,0,1,379,-1015,707,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:39.605: 8,0:0:0:3445,1,-995,-240,719,41370,32760,-6720,-1063103894,0,1,308,-665,563,2232,99576,0,0,65344,8194,-1392509908,-1,0,
18:40:39.821: 0,0:0:0:3445,1,-702,-240,524,-13440,1260,10920,-1063107950,0,1,202,-344,451,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:39.932: 0,0:0:0:3445,1,-556,-192,475,-52710,-40040,23660,-1063104232,0,1,379,-519,609,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:40.043: 0,0:0:0:3445,1,-458,-192,475,-61950,-46690,32900,-1063103894,0,1,358,-1070,663,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:40.258: 0,0:0:0:3445,1,-702,-240,670,44940,41230,3850,-1063103894,0,1,516,-965,519,2232,99576,0,0,65344,8194,-1392509908,-1,0,
18:40:40.367: 32,0:0:0:3445,1,-1288,-484,573,70000,42560,-24360,-1063107950,0,1,378,-721,530,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:40.477: 32,0:0:0:3445,1,-995,-484,475,13720,11480,4760,-1063106426,0,1,302,-373,485,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:40.692: 8,0:0:0:3445,1,-654,-240,426,-50540,-32970,24080,-1063102030,0,1,366,-393,446,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:40.803: 0,0:0:0:3445,1,-410,-143,280,-65870,-53340,25410,-1063102030,0,1,493,-906,517,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:40.914: 0,0:0:0:3445,1,-458,-338,475,30870,3010,-23030,-1063106088,0,1,442,-1206,585,2233,99603,0,0,65344,8194,-1392509908,-1,0,
18:40:41.131: 32,0:0:0:3445,1,-995,-338,426,52850,20370,-27440,-1063098311,0,1,272,-1100,813,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:41.241: 32,0:0:0:3445,1,-1288,-240,817,5320,9660,1680,-1063101692,0,1,206,-503,462,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:41.452: 32,0:0:0:3445,1,-946,-192,719,-30310,-27160,3430,-1063102030,0,1,176,-223,305,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:41.561: 0,0:0:0:3445,1,-361,-143,329,-16660,-29400,770,-1063106088,0,1,468,-712,451,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:41.669: 0,0:0:0:3445,1,-361,-192,134,-3920,-17430,3430,-1063103894,0,1,490,-979,832,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:41.886: 0,0:0:0:3445,1,-702,-289,378,5320,5670,-2730,-1063102030,0,1,392,-1195,704,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:41.993: 8,0:0:0:3445,1,-1190,-631,963,41860,25690,-4060,-1063102030,0,1,362,-852,558,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:42.099: 32,0:0:0:3445,1,-1337,-387,622,-17500,-8050,19670,-1063102030,0,1,218,-426,437,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:42.311: 0,0:0:0:3445,1,-654,-143,475,-35560,-28070,21910,-1063106088,0,1,245,-453,302,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:42.419: 8,0:0:0:3445,1,-410,-94,231,-3010,-350,350,-1063106088,0,1,375,-718,400,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:42.635: 0,0:0:0:3445,1,-556,-192,231,52710,-4970,-30940,-1063103894,0,1,743,-1241,710,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:42.745: 8,0:0:0:3445,1,-849,-338,378,31710,-4550,-14630,-1063106088,0,1,345,-1239,939,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:42.853: 0,0:0:0:3445,1,-1239,-192,768,6230,2170,19250,-1063106088,0,1,284,-719,494,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:43.066: 0,0:0:0:3445,1,-1093,-192,719,-11830,-24080,17080,-1063102030,0,1,200,-365,215,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:43.176: 0,0:0:0:3445,1,-556,-143,231,-20160,-33390,13510,-1063102030,0,1,427,-556,495,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:43.283: 8,0:0:0:3445,1,-458,-192,280,-16660,-24920,14420,-1063106088,0,1,430,-985,737,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:43.496: 0,0:0:0:3445,1,-702,-289,475,29960,35000,4760,-1063102030,0,1,402,-1239,598,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:43.604: 0,0:0:0:3445,1,-1239,-582,768,44450,38570,-8890,-1063102030,0,1,304,-783,447,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:43.815: 8,0:0:0:3445,1,-1142,-338,573,-15330,1680,14000,-1063103894,0,1,189,-450,338,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:43.924: 32,0:0:0:3445,1,-654,-192,378,-30730,-16940,2520,-1063106088,0,1,181,-408,277,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:44.035: 8,0:0:0:3445,1,-458,-94,231,3150,-4970,-16380,-1063106088,0,1,408,-834,529,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:44.245: 8,0:0:0:3445,1,-654,-192,231,22470,17710,-17290,-1063102030,0,1,700,-1094,644,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:44.351: 0,0:0:0:3445,1,-946,-436,573,-9590,-3220,-9380,-1063106088,0,1,324,-1033,860,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:44.462: 8,0:0:0:3445,1,-1044,-387,670,11480,18130,7840,-1063106088,0,1,197,-841,526,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:44.679: 8,0:0:0:3445,1,-1093,-143,573,1820,-1890,350,-1063106088,0,1,236,-368,228,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:44.787: 32,0:0:0:3445,1,-605,-240,280,-1260,-5390,2940,-1063106088,0,1,298,-568,376,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:44.893: 0,0:0:0:3445,1,-410,-143,182,-18410,-31150,-5390,-1063102030,0,1,284,-924,675,2232,99588,0,0,65344,8194,-1392509908,-1,0,
18:40:45.105: 32,0:0:0:3445,1,-605,-192,426,-2170,-25410,-19950,-1063103894,0,1,636,-1362,807,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:45.216: 32,0:0:0:3445,1,-995,-192,719,59010,36330,-36680,-1063106088,0,1,505,-946,490,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:45.427: 0,0:0:0:3445,1,-995,-143,524,30870,24360,-6300,-1063106088,0,1,318,-552,412,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:45.537: 0,0:0:0:3445,1,-654,-338,475,-20580,-35770,3850,-1063106088,0,1,231,-358,358,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:45.645: 8,0:0:0:3445,1,-458,-240,329,-39060,-36470,10010,-1063102030,0,1,414,-579,480,2232,99576,0,0,65344,8194,-1392509908,-1,0,
18:40:45.858: 0,0:0:0:3445,1,-507,-192,378,-3920,-25410,-14630,-1063107950,0,1,689,-1075,513,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:45.967: 0,0:0:0:3445,1,-654,-387,475,36960,11900,-4200,-1063106426,0,1,367,-1080,875,2233,99592,0,0,65344,8194,-1392509908,-1,0,
18:40:46.076: 0,0:0:0:3445,1,-1190,-680,670,25130,9660,-8050,-1063102030,0,1,359,-776,644,2232,99576,0,0,65344,8194,-1392509908,-1,0,
18:40:46.293: 32,0:0:0:3445,1,-995,-289,670,-350,-1890,14000,-1063107950,0,1,298,-466,383,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:46.403: 32,0:0:0:3445,1,-605,-192,426,-17080,-16940,18830,-1063106426,0,1,344,-404,370,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:46.616: 0,0:0:0:3445,1,-410,-192,280,-29400,-33810,11760,-1063106088,0,1,501,-856,688,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:46.726: 0,0:0:0:3445,1,-556,-289,426,-24570,-19040,10430,-1063106088,0,1,784,-1372,870,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:46.837: 32,0:0:0:3445,1,-946,-240,817,22890,21700,-980,-1063106088,0,1,431,-1066,413,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:47.054: 32,0:0:0:3445,1,-1044,-240,426,48860,27930,-12880,-1063106088,0,1,307,-714,462,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:47.165: 32,0:0:0:3445,1,-702,-192,280,-9590,-6300,3430,-1063106088,0,1,273,-316,384,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:47.276: 8,0:0:0:3445,1,-556,-143,329,-33390,-25830,6020,-1063106088,0,1,377,-530,416,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:47.490: 0,0:0:0:3445,1,-361,-192,329,-21070,-26250,-3220,-1063106088,0,1,550,-964,503,2232,99576,0,0,65344,8194,-1392509908,-1,0,
18:40:47.599: 0,0:0:0:3445,1,-605,-240,280,30380,5250,-31780,-1063107950,0,1,383,-1211,877,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:47.709: 0,0:0:0:3445,1,-995,-484,524,22890,15890,-8470,-1063110485,0,1,354,-960,703,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:47.924: 32,0:0:0:3445,1,-1093,-289,817,7070,12810,11340,-1063106426,0,1,216,-470,381,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:48.032: 32,0:0:0:3445,1,-751,-192,475,-9590,-4550,14000,-1063106088,0,1,206,-345,329,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:48.248: 0,0:0:0:3445,1,-410,-192,182,-33810,-32970,7350,-1063106088,0,1,425,-688,546,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:48.355: 8,0:0:0:3445,1,-458,-240,329,-16660,-24920,-560,-1063106088,0,1,346,-1240,889,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:48.462: 32,0:0:0:3445,1,-898,-484,573,22470,37660,11760,-1063106088,0,1,300,-946,520,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:48.674: 8,0:0:0:3445,1,-1288,-436,573,54110,20370,-33600,-1063106088,0,1,419,-752,448,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:48.785: 0,0:0:0:3445,1,-849,-289,329,-17990,17430,11760,-1063106088,0,1,243,-355,453,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:48.896: 0,0:0:0:3445,1,-654,-192,524,-43050,-36470,7350,-1063110146,0,1,343,-460,345,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:49.110: 32,0:0:0:3445,1,-263,-192,231,4900,-14700,-14630,-1063106426,0,1,479,-908,524,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:49.218: 32,0:0:0:3445,1,-654,-240,329,50610,9660,-45430,-1063110146,0,1,571,-1222,782,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:49.428: 8,0:0:0:3445,1,-995,-484,475,5810,10570,3430,-1063106426,0,1,416,-999,697,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:49.539: 0,0:0:0:3445,1,-1239,-387,963,-10080,3920,10920,-1063106088,0,1,293,-533,348,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:49.648: 0,0:0:0:3445,1,-654,-240,475,-2170,-4550,770,-1063106088,0,1,219,-348,223,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:49.858: 0,0:0:0:3445,1,-361,-143,280,1400,-13860,-560,-1063110146,0,1,539,-634,552,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:49.967: 0,0:0:0:3445,1,-507,-240,231,-24570,-39130,2100,-1063110485,0,1,562,-1129,951,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:50.078: 32,0:0:0:3445,1,-702,-240,719,29540,37240,20160,-1063106426,0,1,580,-1284,742,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:50.292: 0,0:0:0:3445,1,-1337,-533,719,39620,27020,-3220,-1063110146,0,1,313,-575,454,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:50.399: 8,0:0:0:3445,1,-1044,-338,475,-39480,-17850,27160,-1063106426,0,1,215,-293,385,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:50.508: 32,0:0:0:3445,1,-507,-192,378,-54880,-36960,6160,-1063106088,0,1,315,-507,330,2233,99557,0,0,65344,8194,-1392509908,-1,0,
18:40:50.724: 0,0:0:0:3445,1,-312,-192,231,29540,8820,-20790,-1063113867,0,1,422,-935,423,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:50.832: 32,0:0:0:3445,1,-702,-240,280,66010,33670,-54250,-1063110823,0,1,375,-1154,854,2233,99580,0,0,65344,8194,-1392509908,-1,0,
18:40:51.045: 8,0:0:0:3445,1,-1044,-631,524,4480,18550,8680,-1063106426,0,1,312,-876,794,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:51.157: 32,0:0:0:3445,1,-1142,-240,963,-28070,-19180,9100,-1063110146,0,1,224,-449,340,2233,99568,0,0,65344,8194,-1392509908,-1,0,
18:40:51.267: 8,0:0:0:3445,1,-605,-94,426,-24150,-20090,16590,-1063110485,0,1,255,-461,339,2233,99557,0,0,65344,8194,-1392509908,-1,0,
